Id,Location,Matrix,Created at,Updated at,Latitude,Longitude,Name,model,Property number,Group,Zone,Description,Status,Device sn,Scannable,Slot,Factory seq,Ipcam mac,Ipcam type,Id [Coordinate systems],Name [Coordinate systems],Created at [Coordinate systems],Updated at [Coordinate systems],Client [Coordinate systems],Info page url [Coordinate systems],Tourist map [Coordinate systems]
3493,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:54,2024年03月03日 09:33, - , - ,L-3493,KM20,L-05-L-0503,0, - ,綠有耳,庫存,112108003493005,false,O-4, - , - ,none,,,,,,,
3495,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:56,2024年03月03日 09:33, - , - ,L-3495,KM20,L-05-L-0510,0, - ,綠有耳,庫存,112108003495005,false,O-3, - , - ,none,,,,,,,
3497,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:37,2024年03月03日 09:33, - , - ,L-3497,KM20,L-05-L-0650,0, - ,綠有耳,庫存,112108003497005,false,M-3, - , - ,none,,,,,,,
3499,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 15:10,2024年03月03日 09:33, - , - ,L-3499,KM20,L-05-L-0731,0, - ,綠有耳,庫存,112108003499005,false,N-2, - , - ,none,,,,,,,
3500,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:51,2024年03月03日 09:33, - , - ,L-3500,KM20,L-05-L-0432,0, - ,綠有耳,庫存,112108003500005,false,N-2, - , - ,none,,,,,,,
3501,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年10月14日 16:51,2024年03月03日 09:33, - , - , - ,KM20,L-05-L-0778,0, - ,綠有耳,庫存,112108003501005,false,N-2, - , - ,none,,,,,,,
3503,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:21,2024年03月03日 09:33, - , - ,L-3503,KM20,L-05-L-0537,0, - ,綠有耳,庫存,112108003503005,true,M-3, - , - ,none,,,,,,,
3504,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:22,2024年03月13日 23:30,24.7382,121.094,L-3504,KM20,L-05-L-0578,21, - ,綠有耳,庫存,112108003504005,true,M-1, - , - ,none,294,綠能竹東_01_火車站,2023年09月16日 09:17,2023年11月13日 00:38,1,https://lig.tw/i_intro_3_A_Green,<空>
3506,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:39,2024年03月03日 09:33, - , - ,L-3506,KM20,L-05-L-0549,0, - ,綠有耳,庫存,112108003506005,false,N-2, - , - ,none,,,,,,,
3509,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:32,2024年03月03日 09:33, - , - ,L-3509,KM20,L-05-L-0548,0, - ,綠有耳,庫存,112108003509005,false,M-3, - , - ,none,,,,,,,
3510,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:33,2024年03月03日 09:33, - , - ,L-3510,KM20,L-05-L-0410,0, - ,綠有耳,庫存,112108003510005,false,N-2, - , - ,none,,,,,,,
3512,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 15:44,2024年03月03日 09:33, - , - ,L-3512,KM20,L-05-L-0173,0, - ,綠有耳,庫存,112108003512005,false, - , - , - ,none,,,,,,,
3513,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:36,2024年03月13日 22:41,22.7703,120.383,L-3513,KM20,L-05-L-0412,25, - ,"綠有耳
1/15-出庫/高雄觀光工廠/mike",租借,112108003513005,true,M-1, - , - ,none,351,觀光工廠-裕賀牛,2024年01月24日 10:43,2024年01月26日 14:23,1,https://cloud.lig.com.tw/messages/130,<空>
3514,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 15:30,2024年03月03日 09:33, - , - ,L-3514,KM20,L-05-L-0587,0, - ,綠有耳,庫存,112108003514005,false,M-2, - , - ,none,,,,,,,
3515,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:17,2024年03月04日 00:48, - , - ,L-3515,KM20,L-05-L-0677,25, - ,綠有耳,庫存,112108003515005,true,M-4, - , - ,none,,,,,,,
3516,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 15:46,2024年03月03日 09:33, - , - ,L-3516,KM20,L-05-L-0172,0, - ,綠有耳,庫存,112108003516005,false, - , - , - ,none,,,,,,,
3517,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月19日 13:54,2024年03月03日 09:33, - , - ,L-3517,KM20,L-05-L-0337,0, - ,綠有耳,庫存,112108003517005,false,O-2, - , - ,none,,,,,,,
3518,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月19日 14:04,2024年03月13日 01:04,23.8473,120.656,L-3518-皇穹陵,KM20,L-05-L-0255,8, - ,綠有耳,租借,112108003518005,true, - , - , - ,none,105,皇穹陵-星光大道,2022年02月21日 14:43,2024年03月06日 17:24,1, - ,<空>
3519,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 14:56,2024年03月03日 09:33, - , - ,L-3519,KM20,L-05-L-0508,0, - ,綠有耳,庫存,112108003519005,false,O-3, - , - ,none,,,,,,,
3521,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:23,2024年04月22日 19:07, - , - ,L-3521,KM20,L-05-L-0542,44, - ,"綠有耳
4/10出借-苗栗農會-mike",租借,112108003521005,true,M-3, - , - ,none,354,苑里-休息區,2024年04月12日 13:39,2024年04月12日 13:39,1, - ,<空>
3523,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 16:36,2024年03月03日 09:33, - , - ,L-3523,KM20,L-05-L-0586,0, - ,綠有耳,庫存,112108003523005,false,M-4, - , - ,none,,,,,,,
3524,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:18,2024年03月03日 09:33, - , - ,L-3524,KM20,L-05-L-0217,0, - ,綠有耳,庫存,112108003524005,false,K-1, - , - ,none,,,,,,,
3525,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:43,2024年03月03日 09:33, - , - ,L-3525,KM20,L-05-L-0603,0, - ,綠有耳,庫存,112108003525005,false,N-2, - , - ,none,,,,,,,
3529,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:21,2024年03月03日 09:33, - , - ,L-3529,KM20,L-05-L-0215,0, - ,綠有耳,庫存,112108003529005,false,K-1, - , - ,none,,,,,,,
3531,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 15:08,2024年03月03日 09:33, - , - ,L-3531,KM20,L-05-L-0702,0, - ,綠有耳,庫存,112108003531005,false,N-1, - , - ,none,,,,,,,
3535,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:37,2024年03月03日 09:33, - , - ,L-3535,KM20,L-05-L-0414,0, - ,綠有耳,庫存,112108003535005,false,N-2, - , - ,none,,,,,,,
3540,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月19日 14:03,2024年03月13日 22:34,22.5775,120.315,L-3540,KM20,L-05-L-0332,25, - ,"綠有耳
1/15-出庫/高雄觀光工廠/mike",租借,112108003540005,true, - , - , - ,none,349,觀光工廠-宏裕行花枝丸,2024年01月24日 10:37,2024年01月26日 14:23,1,https://cloud.lig.com.tw/messages/130,<空>
3541,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:11,2024年03月03日 09:33, - , - ,L-3541,KM20,L-05-L-0219,0, - ,綠有耳,庫存,112108003541005,false,K-1, - , - ,none,,,,,,,
3542,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:35,2024年03月03日 09:33, - , - ,L-3542,KM20,L-05-L-0884,0, - ,綠有耳,庫存,112108003542005,false,N-1, - , - ,none,,,,,,,
3547,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月05日 14:33,2024年03月03日 09:33, - , - ,L-3547,KM20,L-05-L-0553,0, - ,綠有耳,庫存,112108003547005,false,M-3, - , - ,none,,,,,,,
3548,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:14,2024年03月03日 09:33, - , - ,L-3548,KM20,L-05-L-0671,0, - ,綠有耳,庫存,112108003548005,false,N-2, - , - ,none,,,,,,,
3550,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 15:53,2024年03月03日 09:33, - , - ,L-3550,KM20,L-05-L-0228,0, - ,綠有耳,庫存,112108003550005,false, - , - , - ,none,,,,,,,
3551,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月25日 15:58,2024年03月03日 09:33, - , - ,L-3551,KM20,L-05-L-0386,0, - ,綠有耳,庫存,112108003551005,false,M-2, - , - ,none,,,,,,,
3552,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月29日 15:03,2024年03月03日 09:33, - , - ,L-3552,KM20,L-05-L-0516,0, - ,綠有耳,庫存,112108003552005,false,O-3, - , - ,none,,,,,,,
3553,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 15:09,2024年03月03日 09:33, - , - ,L-3553,KM20,L-05-L-0718,0, - ,綠有耳,庫存,112108003553005,false,N-2, - , - ,none,,,,,,,
3558,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:31,2024年03月03日 09:33, - , - ,L-3558,KM20,L-05-L-0576,0, - ,綠有耳,庫存,112108003558005,false,M-1, - , - ,none,,,,,,,
3559,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 15:51,2024年03月03日 09:33, - , - ,L-3559,KM20,L-05-L-0229,0, - ,綠有耳,庫存,112108003559005,false, - , - , - ,none,,,,,,,
3561,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:05,2024年03月03日 09:33, - , - ,L-3561,KM20,L-05-L-0222,0, - ,綠有耳,庫存,112108003561005,false, - , - , - ,none,,,,,,,
3565,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:01,2024年03月03日 09:33, - , - ,L-3565,KM20,L-05-L-0224,0, - ,綠有耳,庫存,112108003565005,false, - , - , - ,none,,,,,,,
3569,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 15:15,2024年03月03日 09:33, - , - ,L-3569,KM20,L-05-L-0453,0, - ,綠有耳,庫存,112108003569005,false,O-3, - , - ,none,,,,,,,
3570,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月18日 16:04,2024年03月03日 09:33, - , - ,L-3570,KM20,L-05-L-0223,0, - ,綠有耳,庫存,112108003570005,false, - , - , - ,none,,,,,,,
3573,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月26日 14:38,2024年03月03日 09:33, - , - ,L-3573,KM20,L-05-L-0416,0, - ,綠有耳,庫存,112108003573005,false,N-2, - , - ,none,,,,,,,
3579,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月17日 16:25,2024年03月03日 09:33, - , - ,L-3579,KM20,L-05-L-0179,0, - ,WIFI版黑有耳,庫存,112108003579005,false,F-4, - , - ,none,,,,,,,
3580,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年09月28日 16:02,2024年03月03日 09:33, - , - ,L-3580,KM20,L-05-L-0101,0, - ,WIFI版黑有耳,庫存,112108003580005,false,H-1, - , - ,none,,,,,,,
3582,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年09月15日 17:57,2024年03月03日 09:33, - , - ,L-3582,KM20,L-05-L-0084,0, - , - ,庫存,112108003582005,false, - , - , - ,none,,,,,,,
3584,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年11月17日 16:17,2024年03月03日 09:33, - , - ,L-3584,KM20,L-05-L-0161,0, - ,黑有耳,庫存,112108003584005,false,F-4, - , - ,none,,,,,,,
3593,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2022年01月07日 14:37,2024年03月03日 09:33, - , - ,L-3593,KM20,L-05-L-0800,0, - ,綠有耳,庫存,112108003593005,false,N-1, - , - ,none,,,,,,,
3602,"---
x: 0.0
""y"": 0.0
z: 0.0
rotate_x: 0.0
rotate_y: 0.0
rotate_z: 0.0
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年09月15日 17:58,2024年03月03日 09:33, - , - ,L-3602,KM20,L-05-L-0131,0, - , - ,庫存,112108003602005,false, - , - , - ,none,,,,,,,
3604,"---
x: '0.0'
""y"": '0.0'
z: '0.0'
rotate_x: '0.0'
rotate_y: '0.0'
rotate_z: '0.0'
","---
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
- 0.0
- 0.0
- -0.0
- 0.0
- 1.0
- 0.0
- 0.0
- 0.0
- 0.0
- 1.0
",2021年09月28日 15:32,2024年03月03日 09:33, - , - ,L-3604,KM20,L-05-L-0058,0, - ,WIFI版黑有耳,庫存,112108003604005,false,G-1, - , - ,none,,,,,,,
